"";"TIPO";"TIPO_INDICE";"CO_ANO";"CO_MES";"NO_CLASSIFICACAO";"INDICE"
"1861";"IMP_DESSAZONALIZADA";"QUANTUM";2001;3;"TOTAL";91,9960445632094
"1862";"TERMOS_DE_TROCA";"PRECO";2001;3;"TOTAL";94,5404035580557
"1863";"EXP";"PRECO";2001;2;"TOTAL";73,2706495619167
"1864";"EXP";"QUANTUM";2001;2;"TOTAL";48,7842818260075
"1865";"EXP_DESSAZONALIZADA";"QUANTUM";2001;2;"TOTAL";60,130196944851
"1866";"IMP";"QUANTUM";2001;2;"TOTAL";68,2587025309927
"1867";"IMP";"PRECO";2001;2;"TOTAL";77,6382434785655
"1868";"IMP_DESSAZONALIZADA";"QUANTUM";2001;2;"TOTAL";86,3452985893838
"1869";"TERMOS_DE_TROCA";"PRECO";2001;2;"TOTAL";94,3744297643021
"1870";"EXP";"PRECO";2001;1;"TOTAL";73,6341044573871
"1871";"EXP";"QUANTUM";2001;1;"TOTAL";52,9910308186455
"1872";"EXP_DESSAZONALIZADA";"QUANTUM";2001;1;"TOTAL";65,2751119867997
"1873";"IMP";"QUANTUM";2001;1;"TOTAL";84,2402908775326
"1874";"IMP";"PRECO";2001;1;"TOTAL";78,8574258412735
"1875";"IMP_DESSAZONALIZADA";"QUANTUM";2001;1;"TOTAL";91,5585155614386
"1876";"TERMOS_DE_TROCA";"PRECO";2001;1;"TOTAL";93,3762466525345
"1877";"EXP";"PRECO";2000;12;"TOTAL";74,8063690506466
"1878";"EXP";"QUANTUM";2000;12;"TOTAL";54,1963846765605
"1879";"EXP_DESSAZONALIZADA";"QUANTUM";2000;12;"TOTAL";58,7160284567426
"1880";"IMP";"QUANTUM";2000;12;"TOTAL";80,9577027280164
"1881";"IMP";"PRECO";2000;12;"TOTAL";80,4018426115343
"1882";"IMP_DESSAZONALIZADA";"QUANTUM";2000;12;"TOTAL";95,9851035373594
"1883";"TERMOS_DE_TROCA";"PRECO";2000;12;"TOTAL";93,0406152655947
"1884";"EXP";"PRECO";2000;11;"TOTAL";73,8543102998974
"1885";"EXP";"QUANTUM";2000;11;"TOTAL";52,1254230131065
"1886";"EXP_DESSAZONALIZADA";"QUANTUM";2000;11;"TOTAL";57,1558273428962
"1887";"IMP";"QUANTUM";2000;11;"TOTAL";87,8508512203363
"1888";"IMP";"PRECO";2000;11;"TOTAL";79,0381959201779
"1889";"IMP_DESSAZONALIZADA";"QUANTUM";2000;11;"TOTAL";88,8872414921648
"1890";"TERMOS_DE_TROCA";"PRECO";2000;11;"TOTAL";93,4412905558777
"1891";"EXP";"PRECO";2000;10;"TOTAL";74,1820145106913
"1892";"EXP";"QUANTUM";2000;10;"TOTAL";55,4248509563971
"1893";"EXP_DESSAZONALIZADA";"QUANTUM";2000;10;"TOTAL";54,0703965203285
"1894";"IMP";"QUANTUM";2000;10;"TOTAL";88,0324641975512
"1895";"IMP";"PRECO";2000;10;"TOTAL";79,0240314164892
"1896";"IMP_DESSAZONALIZADA";"QUANTUM";2000;10;"TOTAL";84,4430708888221
"1897";"TERMOS_DE_TROCA";"PRECO";2000;10;"TOTAL";93,8727285624313
"1898";"EXP";"PRECO";2000;9;"TOTAL";75,4872437114541
"1899";"EXP";"QUANTUM";2000;9;"TOTAL";55,4241790050347
"1900";"EXP_DESSAZONALIZADA";"QUANTUM";2000;9;"TOTAL";55,3311323612151
"1901";"IMP";"QUANTUM";2000;9;"TOTAL";86,9051218257934
"1902";"IMP";"PRECO";2000;9;"TOTAL";77,9973058480567
"1903";"IMP_DESSAZONALIZADA";"QUANTUM";2000;9;"TOTAL";89,8168090754516
"1904";"TERMOS_DE_TROCA";"PRECO";2000;9;"TOTAL";96,7818604638828
"1905";"EXP";"PRECO";2000;8;"TOTAL";74,690441995061
"1906";"EXP";"QUANTUM";2000;8;"TOTAL";62,9142999877948
"1907";"EXP_DESSAZONALIZADA";"QUANTUM";2000;8;"TOTAL";57,3108575351607
"1908";"IMP";"QUANTUM";2000;8;"TOTAL";91,3711088921375
"1909";"IMP";"PRECO";2000;8;"TOTAL";78,5385452160417
"1910";"IMP_DESSAZONALIZADA";"QUANTUM";2000;8;"TOTAL";84,9350950729321
"1911";"TERMOS_DE_TROCA";"PRECO";2000;8;"TOTAL";95,1003635089046
"1912";"EXP";"PRECO";2000;7;"TOTAL";74,9531810753707
"1913";"EXP";"QUANTUM";2000;7;"TOTAL";58,4614554556859
"1914";"EXP_DESSAZONALIZADA";"QUANTUM";2000;7;"TOTAL";57,5331317543627
"1915";"IMP";"QUANTUM";2000;7;"TOTAL";83,0671253573552
"1916";"IMP";"PRECO";2000;7;"TOTAL";78,323588549504
"1917";"IMP_DESSAZONALIZADA";"QUANTUM";2000;7;"TOTAL";83,858006568856
"1918";"TERMOS_DE_TROCA";"PRECO";2000;7;"TOTAL";95,6968168382594
"1919";"EXP";"PRECO";2000;6;"TOTAL";74,1689431024069
"1920";"EXP";"QUANTUM";2000;6;"TOTAL";57,8838358672053
"1921";"EXP_DESSAZONALIZADA";"QUANTUM";2000;6;"TOTAL";55,152217373621
"1922";"IMP";"QUANTUM";2000;6;"TOTAL";78,6489349358576
"1923";"IMP";"PRECO";2000;6;"TOTAL";77,3897953739757
"1924";"IMP_DESSAZONALIZADA";"QUANTUM";2000;6;"TOTAL";79,3124474585925
"1925";"TERMOS_DE_TROCA";"PRECO";2000;6;"TOTAL";95,8381434451345
"1926";"EXP";"PRECO";2000;5;"TOTAL";74,1699124709505
"1927";"EXP";"QUANTUM";2000;5;"TOTAL";58,3375497110676
"1928";"EXP_DESSAZONALIZADA";"QUANTUM";2000;5;"TOTAL";54,6638803830858
"1929";"IMP";"QUANTUM";2000;5;"TOTAL";80,6263404773077
"1930";"IMP";"PRECO";2000;5;"TOTAL";76,3812413141215
"1931";"IMP_DESSAZONALIZADA";"QUANTUM";2000;5;"TOTAL";78,0774204338365
"1932";"TERMOS_DE_TROCA";"PRECO";2000;5;"TOTAL";97,104879673169
"1933";"EXP";"PRECO";2000;4;"TOTAL";73,4453836393412
"1934";"EXP";"QUANTUM";2000;4;"TOTAL";50,3979578967748
"1935";"EXP_DESSAZONALIZADA";"QUANTUM";2000;4;"TOTAL";54,4287744264593
"1936";"IMP";"QUANTUM";2000;4;"TOTAL";64,3982897254762
"1937";"IMP";"PRECO";2000;4;"TOTAL";82,8153679197356
"1938";"IMP_DESSAZONALIZADA";"QUANTUM";2000;4;"TOTAL";74,4127376685762
"1939";"TERMOS_DE_TROCA";"PRECO";2000;4;"TOTAL";88,6856938322417
"1940";"EXP";"PRECO";2000;3;"TOTAL";72,8632366846823
"1941";"EXP";"QUANTUM";2000;3;"TOTAL";52,2440382962125
"1942";"EXP_DESSAZONALIZADA";"QUANTUM";2000;3;"TOTAL";55,6000641768144
"1943";"IMP";"QUANTUM";2000;3;"TOTAL";74,7245280911604
"1944";"IMP";"PRECO";2000;3;"TOTAL";79,0575807000161
"1945";"IMP_DESSAZONALIZADA";"QUANTUM";2000;3;"TOTAL";76,7333311590112
"1946";"TERMOS_DE_TROCA";"PRECO";2000;3;"TOTAL";92,1647690702322
"1947";"EXP";"PRECO";2000;2;"TOTAL";73,1195898507606
"1948";"EXP";"QUANTUM";2000;2;"TOTAL";49,0277143003966
"1949";"EXP_DESSAZONALIZADA";"QUANTUM";2000;2;"TOTAL";55,6599682175411
"1950";"IMP";"QUANTUM";2000;2;"TOTAL";67,552348143578
"1951";"IMP";"PRECO";2000;2;"TOTAL";78,5945185502659
"1952";"IMP_DESSAZONALIZADA";"QUANTUM";2000;2;"TOTAL";78,8999618295965
"1953";"TERMOS_DE_TROCA";"PRECO";2000;2;"TOTAL";93,0339560563581
"1954";"EXP";"PRECO";2000;1;"TOTAL";72,5174531572407
"1955";"EXP";"QUANTUM";2000;1;"TOTAL";42,1324932835237
"1956";"EXP_DESSAZONALIZADA";"QUANTUM";2000;1;"TOTAL";53,7520839267753
"1957";"IMP";"QUANTUM";2000;1;"TOTAL";57,5556926383859
"1958";"IMP";"PRECO";2000;1;"TOTAL";81,6977036406984
"1959";"IMP_DESSAZONALIZADA";"QUANTUM";2000;1;"TOTAL";65,6358328921459
"1960";"TERMOS_DE_TROCA";"PRECO";2000;1;"TOTAL";88,7631474639337
"1961";"EXP";"PRECO";1999;12;"TOTAL";72,6798273435216
"1962";"EXP";"QUANTUM";1999;12;"TOTAL";56,6595039755551
"1963";"EXP_DESSAZONALIZADA";"QUANTUM";1999;12;"TOTAL";55,3326975372938
"1964";"IMP";"QUANTUM";1999;12;"TOTAL";73,268108103231
"1965";"IMP";"PRECO";1999;12;"TOTAL";80,1410265307287
"1966";"IMP_DESSAZONALIZADA";"QUANTUM";1999;12;"TOTAL";75,2724469012801
"1967";"TERMOS_DE_TROCA";"PRECO";1999;12;"TOTAL";90,689913131639
"1968";"EXP";"PRECO";1999;11;"TOTAL";71,8691425522497
"1969";"EXP";"QUANTUM";1999;11;"TOTAL";49,0638530394552
"1970";"EXP_DESSAZONALIZADA";"QUANTUM";1999;11;"TOTAL";53,7329675340262
"1971";"IMP";"QUANTUM";1999;11;"TOTAL";75,2981503909138
"1972";"IMP";"PRECO";1999;11;"TOTAL";79,8851296702903
"1973";"IMP_DESSAZONALIZADA";"QUANTUM";1999;11;"TOTAL";76,1072881931966
"1974";"TERMOS_DE_TROCA";"PRECO";1999;11;"TOTAL";89,9656079283779
"1975";"EXP";"PRECO";1999;10;"TOTAL";72,0156576867604
"1976";"EXP";"QUANTUM";1999;10;"TOTAL";52,6001754898555
"1977";"EXP_DESSAZONALIZADA";"QUANTUM";1999;10;"TOTAL";55,3869667218799
"1978";"IMP";"QUANTUM";1999;10;"TOTAL";73,4645288778507
"1979";"IMP";"PRECO";1999;10;"TOTAL";80,6992975114519
"1980";"IMP_DESSAZONALIZADA";"QUANTUM";1999;10;"TOTAL";76,4150526453978
"1981";"TERMOS_DE_TROCA";"PRECO";1999;10;"TOTAL";89,2395100174704
"1982";"EXP";"PRECO";1999;9;"TOTAL";70,8982544328923
"1983";"EXP";"QUANTUM";1999;9;"TOTAL";51,9176372730882
"1984";"EXP_DESSAZONALIZADA";"QUANTUM";1999;9;"TOTAL";50,219898116485
"1985";"IMP";"QUANTUM";1999;9;"TOTAL";71,6000717209884
"1986";"IMP";"PRECO";1999;9;"TOTAL";78,3969927074936
"1987";"IMP_DESSAZONALIZADA";"QUANTUM";1999;9;"TOTAL";70,7510316677958
"1988";"TERMOS_DE_TROCA";"PRECO";1999;9;"TOTAL";90,4349159124257
"1989";"EXP";"PRECO";1999;8;"TOTAL";71,599877222122
"1990";"EXP";"QUANTUM";1999;8;"TOTAL";52,4248685427181
"1991";"EXP_DESSAZONALIZADA";"QUANTUM";1999;8;"TOTAL";49,3132690322334
"1992";"IMP";"QUANTUM";1999;8;"TOTAL";73,9480758191292
"1993";"IMP";"PRECO";1999;8;"TOTAL";80,1501696437116
"1994";"IMP_DESSAZONALIZADA";"QUANTUM";1999;8;"TOTAL";71,8031038623424
"1995";"TERMOS_DE_TROCA";"PRECO";1999;8;"TOTAL";89,3321592959841
"1996";"EXP";"PRECO";1999;7;"TOTAL";71,5127153997801
"1997";"EXP";"QUANTUM";1999;7;"TOTAL";50,939415884886
"1998";"EXP_DESSAZONALIZADA";"QUANTUM";1999;7;"TOTAL";48,493504804122
"1999";"IMP";"QUANTUM";1999;7;"TOTAL";68,2247665022285
"2000";"IMP";"PRECO";1999;7;"TOTAL";77,8177011002987
"2001";"IMP_DESSAZONALIZADA";"QUANTUM";1999;7;"TOTAL";65,2113571946774
"2002";"TERMOS_DE_TROCA";"PRECO";1999;7;"TOTAL";91,8977486980858
"2003";"EXP";"PRECO";1999;6;"TOTAL";71,1792035517077
"2004";"EXP";"QUANTUM";1999;6;"TOTAL";53,6125488610448
"2005";"EXP_DESSAZONALIZADA";"QUANTUM";1999;6;"TOTAL";50,4890296961793
"2006";"IMP";"QUANTUM";1999;6;"TOTAL";75,7420610699793
"2007";"IMP";"PRECO";1999;6;"TOTAL";77,3745415461078
"2008";"IMP_DESSAZONALIZADA";"QUANTUM";1999;6;"TOTAL";76,3208458168004
"2009";"TERMOS_DE_TROCA";"PRECO";1999;6;"TOTAL";91,9930536962105
"2010";"EXP";"PRECO";1999;5;"TOTAL";71,787672924657
"2011";"EXP";"QUANTUM";1999;5;"TOTAL";53,8292316215443
"2012";"EXP_DESSAZONALIZADA";"QUANTUM";1999;5;"TOTAL";52,1055148899514
"2013";"IMP";"QUANTUM";1999;5;"TOTAL";67,7159215453741
"2014";"IMP";"PRECO";1999;5;"TOTAL";79,3925796961271
"2015";"IMP_DESSAZONALIZADA";"QUANTUM";1999;5;"TOTAL";68,6624982414354
"2016";"TERMOS_DE_TROCA";"PRECO";1999;5;"TOTAL";90,4211365840766
"2017";"EXP";"PRECO";1999;4;"TOTAL";72,7896180095023
"2018";"EXP";"QUANTUM";1999;4;"TOTAL";44,1151318034917
"2019";"EXP_DESSAZONALIZADA";"QUANTUM";1999;4;"TOTAL";45,9345340020273
"2020";"IMP";"QUANTUM";1999;4;"TOTAL";61,9629645901976
"2021";"IMP";"PRECO";1999;4;"TOTAL";78,8198229796953
"2022";"IMP_DESSAZONALIZADA";"QUANTUM";1999;4;"TOTAL";68,9641758370074
"2023";"TERMOS_DE_TROCA";"PRECO";1999;4;"TOTAL";92,3493802165143
"2024";"EXP";"PRECO";1999;3;"TOTAL";74,6888734258453
"2025";"EXP";"QUANTUM";1999;3;"TOTAL";44,9949022289559
"2026";"EXP_DESSAZONALIZADA";"QUANTUM";1999;3;"TOTAL";45,2452750272497
"2027";"IMP";"QUANTUM";1999;3;"TOTAL";67,4753785959784
"2028";"IMP";"PRECO";1999;3;"TOTAL";78,500235176907
"2029";"IMP_DESSAZONALIZADA";"QUANTUM";1999;3;"TOTAL";63,9683203439206
"2030";"TERMOS_DE_TROCA";"PRECO";1999;3;"TOTAL";95,1447766462451
"2031";"EXP";"PRECO";1999;2;"TOTAL";75,8695468034278
"2032";"EXP";"QUANTUM";1999;2;"TOTAL";38,2799953499343
"2033";"EXP_DESSAZONALIZADA";"QUANTUM";1999;2;"TOTAL";46,9782620918395
"2034";"IMP";"QUANTUM";1999;2;"TOTAL";51,8230176756791
"2035";"IMP";"PRECO";1999;2;"TOTAL";79,1679606983035
"2036";"IMP_DESSAZONALIZADA";"QUANTUM";1999;2;"TOTAL";67,7844032892563
"2037";"TERMOS_DE_TROCA";"PRECO";1999;2;"TOTAL";95,8336505503212
"2038";"EXP";"PRECO";1999;1;"TOTAL";78,3442080089909
"2039";"EXP";"QUANTUM";1999;1;"TOTAL";33,3337454553645
"2040";"EXP_DESSAZONALIZADA";"QUANTUM";1999;1;"TOTAL";43,9384835998024
"2041";"IMP";"QUANTUM";1999;1;"TOTAL";60,8482336507944
"2042";"IMP";"PRECO";1999;1;"TOTAL";79,7945900398726
"2043";"IMP_DESSAZONALIZADA";"QUANTUM";1999;1;"TOTAL";72,5039694113697
"2044";"TERMOS_DE_TROCA";"PRECO";1999;1;"TOTAL";98,1823554326716
"2045";"EXP";"PRECO";1998;12;"TOTAL";80,0858923000188
"2046";"EXP";"QUANTUM";1998;12;"TOTAL";43,6003396630413
"2047";"EXP_DESSAZONALIZADA";"QUANTUM";1998;12;"TOTAL";43,9922494606635
"2048";"IMP";"QUANTUM";1998;12;"TOTAL";73,6537857588471
"2049";"IMP";"PRECO";1998;12;"TOTAL";77,5365049212586
"2050";"IMP_DESSAZONALIZADA";"QUANTUM";1998;12;"TOTAL";78,3438381525992
"2051";"TERMOS_DE_TROCA";"PRECO";1998;12;"TOTAL";103,287983358741
"2052";"EXP";"PRECO";1998;11;"TOTAL";79,6603680232664
"2053";"EXP";"QUANTUM";1998;11;"TOTAL";41,1350984932036
"2054";"EXP_DESSAZONALIZADA";"QUANTUM";1998;11;"TOTAL";45,0607953902316
"2055";"IMP";"QUANTUM";1998;11;"TOTAL";80,0847668889961
"2056";"IMP";"PRECO";1998;11;"TOTAL";77,4363583268969
"2057";"IMP_DESSAZONALIZADA";"QUANTUM";1998;11;"TOTAL";80,885125030272
"2058";"TERMOS_DE_TROCA";"PRECO";1998;11;"TOTAL";102,872048407779
"2059";"EXP";"PRECO";1998;10;"TOTAL";79,0518122717729
"2060";"EXP";"QUANTUM";1998;10;"TOTAL";44,6525502059095
"2061";"EXP_DESSAZONALIZADA";"QUANTUM";1998;10;"TOTAL";45,5983328186682
"2062";"IMP";"QUANTUM";1998;10;"TOTAL";93,4450312071349
"2063";"IMP";"PRECO";1998;10;"TOTAL";76,8915645010506
"2064";"IMP_DESSAZONALIZADA";"QUANTUM";1998;10;"TOTAL";92,5678732430326
"2065";"TERMOS_DE_TROCA";"PRECO";1998;10;"TOTAL";102,809473034838
"2066";"EXP";"PRECO";1998;9;"TOTAL";79,7602545451882
"2067";"EXP";"QUANTUM";1998;9;"TOTAL";50,1963651130418
"2068";"EXP_DESSAZONALIZADA";"QUANTUM";1998;9;"TOTAL";48,6375319341516
"2069";"IMP";"QUANTUM";1998;9;"TOTAL";103,084587505821
"2070";"IMP";"PRECO";1998;9;"TOTAL";73,4875559798972
"2071";"IMP_DESSAZONALIZADA";"QUANTUM";1998;9;"TOTAL";101,507564169237
"2072";"TERMOS_DE_TROCA";"PRECO";1998;9;"TOTAL";108,5357289158
"2073";"EXP";"PRECO";1998;8;"TOTAL";81,2921774115641
"2074";"EXP";"QUANTUM";1998;8;"TOTAL";43,6302860225444
"2075";"EXP_DESSAZONALIZADA";"QUANTUM";1998;8;"TOTAL";42,4110823430612
"2076";"IMP";"QUANTUM";1998;8;"TOTAL";74,381581867039
"2077";"IMP";"PRECO";1998;8;"TOTAL";74,1427321800995
"2078";"IMP_DESSAZONALIZADA";"QUANTUM";1998;8;"TOTAL";75,5155500531382
"2079";"TERMOS_DE_TROCA";"PRECO";1998;8;"TOTAL";109,642813288965
"2080";"EXP";"PRECO";1998;7;"TOTAL";83,1809292374233
"2081";"EXP";"QUANTUM";1998;7;"TOTAL";52,9575134499632
"2082";"EXP_DESSAZONALIZADA";"QUANTUM";1998;7;"TOTAL";48,7615358164014
"2083";"IMP";"QUANTUM";1998;7;"TOTAL";93,3699136479187
"2084";"IMP";"PRECO";1998;7;"TOTAL";75,651019655956
"2085";"IMP_DESSAZONALIZADA";"QUANTUM";1998;7;"TOTAL";85,1725216721916
"2086";"TERMOS_DE_TROCA";"PRECO";1998;7;"TOTAL";109,953480621559
"2087";"EXP";"PRECO";1998;6;"TOTAL";83,1792771193508
"2088";"EXP";"QUANTUM";1998;6;"TOTAL";52,0585874587624
"2089";"EXP_DESSAZONALIZADA";"QUANTUM";1998;6;"TOTAL";48,7122181633328
"2090";"IMP";"QUANTUM";1998;6;"TOTAL";81,7306020559031
"2091";"IMP";"PRECO";1998;6;"TOTAL";75,6906977817923
"2092";"IMP_DESSAZONALIZADA";"QUANTUM";1998;6;"TOTAL";82,4498001152522
"2093";"TERMOS_DE_TROCA";"PRECO";1998;6;"TOTAL";109,893658741458
"2094";"EXP";"PRECO";1998;5;"TOTAL";83,4887532775681
"2095";"EXP";"QUANTUM";1998;5;"TOTAL";48,8966008125839
"2096";"EXP_DESSAZONALIZADA";"QUANTUM";1998;5;"TOTAL";48,8781816620983
"2097";"IMP";"QUANTUM";1998;5;"TOTAL";80,553243043623
"2098";"IMP";"PRECO";1998;5;"TOTAL";77,5559822634049
"2099";"IMP_DESSAZONALIZADA";"QUANTUM";1998;5;"TOTAL";85,2996026021061
"2100";"TERMOS_DE_TROCA";"PRECO";1998;5;"TOTAL";107,64966265789
"2101";"EXP";"PRECO";1998;4;"TOTAL";84,0327937144676
"2102";"EXP";"QUANTUM";1998;4;"TOTAL";48,4443402187384
"2103";"EXP_DESSAZONALIZADA";"QUANTUM";1998;4;"TOTAL";50,4639148797313
"2104";"IMP";"QUANTUM";1998;4;"TOTAL";78,8818417858841
"2105";"IMP";"PRECO";1998;4;"TOTAL";77,7698898369721
"2106";"IMP_DESSAZONALIZADA";"QUANTUM";1998;4;"TOTAL";88,1549300306972
"2107";"TERMOS_DE_TROCA";"PRECO";1998;4;"TOTAL";108,053121703817
"2108";"EXP";"PRECO";1998;3;"TOTAL";86,4699989823912
"2109";"EXP";"QUANTUM";1998;3;"TOTAL";43,8285912719908
"2110";"EXP_DESSAZONALIZADA";"QUANTUM";1998;3;"TOTAL";45,9630320104597
"2111";"IMP";"QUANTUM";1998;3;"TOTAL";86,0571555287383
"2112";"IMP";"PRECO";1998;3;"TOTAL";77,9214869985623
"2113";"IMP_DESSAZONALIZADA";"QUANTUM";1998;3;"TOTAL";85,4079257630526
"2114";"TERMOS_DE_TROCA";"PRECO";1998;3;"TOTAL";110,970673575553
"2115";"EXP";"PRECO";1998;2;"TOTAL";87,3417703562087
"2116";"EXP";"QUANTUM";1998;2;"TOTAL";37,8004485289825
"2117";"EXP_DESSAZONALIZADA";"QUANTUM";1998;2;"TOTAL";46,2918516699054
"2118";"IMP";"QUANTUM";1998;2;"TOTAL";65,2245173729169
"2119";"IMP";"PRECO";1998;2;"TOTAL";80,0660270527088
"2120";"IMP_DESSAZONALIZADA";"QUANTUM";1998;2;"TOTAL";85,7946685233235
"2121";"TERMOS_DE_TROCA";"PRECO";1998;2;"TOTAL";109,087179133679
"2122";"EXP";"PRECO";1998;1;"TOTAL";88,7311996971178
"2123";"EXP";"QUANTUM";1998;1;"TOTAL";40,8489531331494
"2124";"EXP_DESSAZONALIZADA";"QUANTUM";1998;1;"TOTAL";52,0032629105032
"2125";"IMP";"QUANTUM";1998;1;"TOTAL";76,616116408176
"2126";"IMP";"PRECO";1998;1;"TOTAL";79,00710294375
"2127";"IMP_DESSAZONALIZADA";"QUANTUM";1998;1;"TOTAL";87,3023231289786
"2128";"TERMOS_DE_TROCA";"PRECO";1998;1;"TOTAL";112,30787662255
