"";"TIPO";"TIPO_SERIE";"CO_ANO";"CO_MES";"NO_CLASSIFICACAO";"VL_FOB"
"2751";"SALDO";"ORIGINAL";"2009";1;NA;-775,742606
"2752";"SALDO";"DESSAZONALIZADA";"2009";1;"TOTAL";246,351634336601
"2753";"CORRENTE";"DESSAZONALIZADA";"2008";12;"TOTAL";26402,7272356257
"2754";"CORRENTE";"ORIGINAL";"2008";12;"TOTAL";25324,518059
"2755";"CORRENTE";"DESSAZONALIZADA";"2008";12;NA;26411,6060348495
"2756";"CORRENTE";"ORIGINAL";"2008";12;NA;25324,518059
"2757";"EXP";"DESSAZONALIZADA";"2008";12;"TOTAL";13593,2792855003
"2758";"EXP";"ORIGINAL";"2008";12;"TOTAL";13692,230755
"2759";"EXP";"DESSAZONALIZADA";"2008";12;NA;13598,8490740426
"2760";"EXP";"ORIGINAL";"2008";12;NA;13692,230755
"2761";"IMP";"DESSAZONALIZADA";"2008";12;"TOTAL";12809,4479501254
"2762";"IMP";"ORIGINAL";"2008";12;"TOTAL";11632,287304
"2763";"IMP";"DESSAZONALIZADA";"2008";12;NA;12812,7569608069
"2764";"IMP";"ORIGINAL";"2008";12;NA;11632,287304
"2765";"SALDO";"DESSAZONALIZADA";"2008";12;"TOTAL";783,831335374899
"2766";"SALDO";"ORIGINAL";"2008";12;"TOTAL";2059,943451
"2767";"SALDO";"DESSAZONALIZADA";"2008";12;NA;786,092113235701
"2768";"SALDO";"ORIGINAL";"2008";12;NA;2059,943451
"2769";"CORRENTE";"DESSAZONALIZADA";"2008";11;"TOTAL";28299,6713452723
"2770";"CORRENTE";"ORIGINAL";"2008";11;"TOTAL";27294,349381
"2771";"CORRENTE";"DESSAZONALIZADA";"2008";11;NA;28288,6539656359
"2772";"CORRENTE";"ORIGINAL";"2008";11;NA;27294,349381
"2773";"EXP";"DESSAZONALIZADA";"2008";11;"TOTAL";14989,7458051553
"2774";"EXP";"ORIGINAL";"2008";11;"TOTAL";14057,917989
"2775";"EXP";"DESSAZONALIZADA";"2008";11;NA;14989,1779811198
"2776";"EXP";"ORIGINAL";"2008";11;NA;14057,917989
"2777";"IMP";"DESSAZONALIZADA";"2008";11;"TOTAL";13309,925540117
"2778";"IMP";"ORIGINAL";"2008";11;"TOTAL";13236,431392
"2779";"IMP";"DESSAZONALIZADA";"2008";11;NA;13299,4759845161
"2780";"IMP";"ORIGINAL";"2008";11;NA;13236,431392
"2781";"SALDO";"DESSAZONALIZADA";"2008";11;"TOTAL";1679,8202650383
"2782";"SALDO";"ORIGINAL";"2008";11;"TOTAL";821,486597
"2783";"SALDO";"DESSAZONALIZADA";"2008";11;NA;1689,7019966037
"2784";"SALDO";"ORIGINAL";"2008";11;NA;821,486597
"2785";"CORRENTE";"DESSAZONALIZADA";"2008";10;"TOTAL";32026,9668310858
"2786";"CORRENTE";"ORIGINAL";"2008";10;"TOTAL";35753,07659
"2787";"CORRENTE";"DESSAZONALIZADA";"2008";10;NA;32019,7394804206
"2788";"CORRENTE";"ORIGINAL";"2008";10;NA;35753,07659
"2789";"EXP";"DESSAZONALIZADA";"2008";10;"TOTAL";16594,6895118817
"2790";"EXP";"ORIGINAL";"2008";10;"TOTAL";18423,675325
"2791";"EXP";"DESSAZONALIZADA";"2008";10;NA;16585,7090596861
"2792";"EXP";"ORIGINAL";"2008";10;NA;18423,675325
"2793";"IMP";"DESSAZONALIZADA";"2008";10;"TOTAL";15432,2773192041
"2794";"IMP";"ORIGINAL";"2008";10;"TOTAL";17329,401265
"2795";"IMP";"DESSAZONALIZADA";"2008";10;NA;15434,0304207345
"2796";"IMP";"ORIGINAL";"2008";10;NA;17329,401265
"2797";"SALDO";"DESSAZONALIZADA";"2008";10;"TOTAL";1162,4121926776
"2798";"SALDO";"ORIGINAL";"2008";10;"TOTAL";1094,27406
"2799";"SALDO";"DESSAZONALIZADA";"2008";10;NA;1151,6786389516
"2800";"SALDO";"ORIGINAL";"2008";10;NA;1094,27406
"2801";"CORRENTE";"DESSAZONALIZADA";"2008";9;"TOTAL";33014,5369206712
"2802";"CORRENTE";"ORIGINAL";"2008";9;"TOTAL";36494,506775
"2803";"CORRENTE";"DESSAZONALIZADA";"2008";9;NA;33062,4910195741
"2804";"CORRENTE";"ORIGINAL";"2008";9;NA;36494,506775
"2805";"EXP";"DESSAZONALIZADA";"2008";9;"TOTAL";17330,0172440856
"2806";"EXP";"ORIGINAL";"2008";9;"TOTAL";19091,207639
"2807";"EXP";"DESSAZONALIZADA";"2008";9;NA;17349,1997870905
"2808";"EXP";"ORIGINAL";"2008";9;NA;19091,207639
"2809";"IMP";"DESSAZONALIZADA";"2008";9;"TOTAL";15684,5196765856
"2810";"IMP";"ORIGINAL";"2008";9;"TOTAL";17403,299136
"2811";"IMP";"DESSAZONALIZADA";"2008";9;NA;15713,2912324836
"2812";"IMP";"ORIGINAL";"2008";9;NA;17403,299136
"2813";"SALDO";"DESSAZONALIZADA";"2008";9;"TOTAL";1645,4975675
"2814";"SALDO";"ORIGINAL";"2008";9;"TOTAL";1687,908503
"2815";"SALDO";"DESSAZONALIZADA";"2008";9;NA;1635,9085546069
"2816";"SALDO";"ORIGINAL";"2008";9;NA;1687,908503
"2817";"CORRENTE";"DESSAZONALIZADA";"2008";8;"TOTAL";36070,0375532845
"2818";"CORRENTE";"ORIGINAL";"2008";8;"TOTAL";37275,314882
"2819";"CORRENTE";"DESSAZONALIZADA";"2008";8;NA;35868,6533100479
"2820";"CORRENTE";"ORIGINAL";"2008";8;NA;37275,297482
"2821";"EXP";"DESSAZONALIZADA";"2008";8;"TOTAL";18603,9576176193
"2822";"EXP";"ORIGINAL";"2008";8;"TOTAL";19678,943462
"2823";"EXP";"DESSAZONALIZADA";"2008";8;NA;18603,4904872629
"2824";"EXP";"ORIGINAL";"2008";8;NA;19678,943462
"2825";"IMP";"DESSAZONALIZADA";"2008";8;"TOTAL";17466,0799356652
"2826";"IMP";"ORIGINAL";"2008";8;"TOTAL";17596,37142
"2827";"IMP";"DESSAZONALIZADA";"2008";8;NA;17265,162822785
"2828";"IMP";"ORIGINAL";"2008";8;NA;17596,35402
"2829";"SALDO";"DESSAZONALIZADA";"2008";8;"TOTAL";1137,8776819541
"2830";"SALDO";"ORIGINAL";"2008";8;"TOTAL";2082,572042
"2831";"SALDO";"DESSAZONALIZADA";"2008";8;NA;1338,3276644779
"2832";"SALDO";"ORIGINAL";"2008";8;NA;2082,589442
"2833";"CORRENTE";"DESSAZONALIZADA";"2008";7;"TOTAL";34679,8019846138
"2834";"CORRENTE";"ORIGINAL";"2008";7;"TOTAL";37680,86029
"2835";"CORRENTE";"DESSAZONALIZADA";"2008";7;NA;34685,7728658974
"2836";"CORRENTE";"ORIGINAL";"2008";7;NA;37680,834377
"2837";"EXP";"DESSAZONALIZADA";"2008";7;"TOTAL";18601,0736264032
"2838";"EXP";"ORIGINAL";"2008";7;"TOTAL";20401,417806
"2839";"EXP";"DESSAZONALIZADA";"2008";7;NA;18594,5160332699
"2840";"EXP";"ORIGINAL";"2008";7;NA;20401,417806
"2841";"IMP";"DESSAZONALIZADA";"2008";7;"TOTAL";16078,7283582106
"2842";"IMP";"ORIGINAL";"2008";7;"TOTAL";17279,442484
"2843";"IMP";"DESSAZONALIZADA";"2008";7;NA;16091,2568326275
"2844";"IMP";"ORIGINAL";"2008";7;NA;17279,416571
"2845";"SALDO";"DESSAZONALIZADA";"2008";7;"TOTAL";2522,3452681926
"2846";"SALDO";"ORIGINAL";"2008";7;"TOTAL";3121,975322
"2847";"SALDO";"DESSAZONALIZADA";"2008";7;NA;2503,2592006424
"2848";"SALDO";"ORIGINAL";"2008";7;NA;3122,001235
"2849";"CORRENTE";"DESSAZONALIZADA";"2008";6;"TOTAL";35300,5244304214
"2850";"CORRENTE";"ORIGINAL";"2008";6;"TOTAL";34589,491111
"2851";"CORRENTE";"DESSAZONALIZADA";"2008";6;NA;35284,238508063
"2852";"CORRENTE";"ORIGINAL";"2008";6;NA;34589,488332
"2853";"EXP";"DESSAZONALIZADA";"2008";6;"TOTAL";18704,1965427339
"2854";"EXP";"ORIGINAL";"2008";6;"TOTAL";18572,704209
"2855";"EXP";"DESSAZONALIZADA";"2008";6;NA;18697,8646357724
"2856";"EXP";"ORIGINAL";"2008";6;NA;18572,70143
"2857";"IMP";"DESSAZONALIZADA";"2008";6;"TOTAL";16596,3278876875
"2858";"IMP";"ORIGINAL";"2008";6;"TOTAL";16016,786902
"2859";"IMP";"DESSAZONALIZADA";"2008";6;NA;16586,3738722906
"2860";"IMP";"ORIGINAL";"2008";6;NA;16016,786902
"2861";"SALDO";"DESSAZONALIZADA";"2008";6;"TOTAL";2107,8686550464
"2862";"SALDO";"ORIGINAL";"2008";6;"TOTAL";2555,917307
"2863";"SALDO";"DESSAZONALIZADA";"2008";6;NA;2111,4907634818
"2864";"SALDO";"ORIGINAL";"2008";6;NA;2555,914528
"2865";"CORRENTE";"DESSAZONALIZADA";"2008";5;"TOTAL";36939,0673168494
"2866";"CORRENTE";"ORIGINAL";"2008";5;"TOTAL";34618,695981
"2867";"CORRENTE";"DESSAZONALIZADA";"2008";5;NA;36871,3387105725
"2868";"CORRENTE";"ORIGINAL";"2008";5;NA;34618,695981
"2869";"EXP";"DESSAZONALIZADA";"2008";5;"TOTAL";20212,4551736559
"2870";"EXP";"ORIGINAL";"2008";5;"TOTAL";19244,058215
"2871";"EXP";"DESSAZONALIZADA";"2008";5;NA;20209,1176427424
"2872";"EXP";"ORIGINAL";"2008";5;NA;19244,058215
"2873";"IMP";"DESSAZONALIZADA";"2008";5;"TOTAL";16726,6121431935
"2874";"IMP";"ORIGINAL";"2008";5;"TOTAL";15374,637766
"2875";"IMP";"DESSAZONALIZADA";"2008";5;NA;16662,2210678301
"2876";"IMP";"ORIGINAL";"2008";5;NA;15374,637766
"2877";"SALDO";"DESSAZONALIZADA";"2008";5;"TOTAL";3485,8430304624
"2878";"SALDO";"ORIGINAL";"2008";5;"TOTAL";3869,420449
"2879";"SALDO";"DESSAZONALIZADA";"2008";5;NA;3546,8965749123
"2880";"SALDO";"ORIGINAL";"2008";5;NA;3869,420449
"2881";"CORRENTE";"ORIGINAL";"2008";4;"TOTAL";26516,428829
"2882";"CORRENTE";"DESSAZONALIZADA";"2008";4;NA;28073,0641799799
"2883";"CORRENTE";"ORIGINAL";"2008";4;NA;26516,427709
"2884";"CORRENTE";"DESSAZONALIZADA";"2008";4;"TOTAL";28064,7817124062
"2885";"EXP";"ORIGINAL";"2008";4;"TOTAL";14038,688872
"2886";"EXP";"DESSAZONALIZADA";"2008";4;NA;14475,7276946311
"2887";"EXP";"ORIGINAL";"2008";4;NA;14038,688872
"2888";"EXP";"DESSAZONALIZADA";"2008";4;"TOTAL";14470,633461845
"2889";"IMP";"ORIGINAL";"2008";4;"TOTAL";12477,739957
"2890";"IMP";"DESSAZONALIZADA";"2008";4;NA;13597,3364853488
"2891";"IMP";"ORIGINAL";"2008";4;NA;12477,738837
"2892";"IMP";"DESSAZONALIZADA";"2008";4;"TOTAL";13594,1482505612
"2893";"SALDO";"ORIGINAL";"2008";4;"TOTAL";1560,948915
"2894";"SALDO";"DESSAZONALIZADA";"2008";4;NA;878,391209282299
"2895";"SALDO";"ORIGINAL";"2008";4;NA;1560,950035
"2896";"SALDO";"DESSAZONALIZADA";"2008";4;"TOTAL";876,4852112838
"2897";"CORRENTE";"ORIGINAL";"2008";3;"TOTAL";24338,584589
"2898";"CORRENTE";"DESSAZONALIZADA";"2008";3;NA;27157,4990381615
"2899";"CORRENTE";"ORIGINAL";"2008";3;NA;24338,584589
"2900";"CORRENTE";"DESSAZONALIZADA";"2008";3;"TOTAL";27217,0948216333
"2901";"EXP";"ORIGINAL";"2008";3;"TOTAL";12565,65753
"2902";"EXP";"DESSAZONALIZADA";"2008";3;NA;14191,47918681
"2903";"EXP";"ORIGINAL";"2008";3;NA;12565,65753
"2904";"EXP";"DESSAZONALIZADA";"2008";3;"TOTAL";14190,4878860574
"2905";"IMP";"ORIGINAL";"2008";3;"TOTAL";11772,927059
"2906";"IMP";"DESSAZONALIZADA";"2008";3;NA;12966,0198513515
"2907";"IMP";"ORIGINAL";"2008";3;NA;11772,927059
"2908";"IMP";"DESSAZONALIZADA";"2008";3;"TOTAL";13026,6069355759
"2909";"SALDO";"ORIGINAL";"2008";3;"TOTAL";792,730471
"2910";"SALDO";"DESSAZONALIZADA";"2008";3;NA;1225,4593354585
"2911";"SALDO";"ORIGINAL";"2008";3;NA;792,730471
"2912";"SALDO";"DESSAZONALIZADA";"2008";3;"TOTAL";1163,8809504815
"2913";"CORRENTE";"ORIGINAL";"2008";2;"TOTAL";24863,861337
"2914";"CORRENTE";"DESSAZONALIZADA";"2008";2;NA;31045,2811462919
"2915";"CORRENTE";"ORIGINAL";"2008";2;NA;24863,861337
"2916";"CORRENTE";"DESSAZONALIZADA";"2008";2;"TOTAL";31028,2371782203
"2917";"EXP";"ORIGINAL";"2008";2;"TOTAL";12763,889431
"2918";"EXP";"DESSAZONALIZADA";"2008";2;NA;16294,3869125194
"2919";"EXP";"ORIGINAL";"2008";2;NA;12763,889431
"2920";"EXP";"DESSAZONALIZADA";"2008";2;"TOTAL";16298,4778855056
"2921";"IMP";"ORIGINAL";"2008";2;"TOTAL";12099,971906
"2922";"IMP";"DESSAZONALIZADA";"2008";2;NA;14750,8942337725
"2923";"IMP";"ORIGINAL";"2008";2;NA;12099,971906
"2924";"IMP";"DESSAZONALIZADA";"2008";2;"TOTAL";14729,7592927147
"2925";"SALDO";"ORIGINAL";"2008";2;"TOTAL";663,917525
"2926";"SALDO";"DESSAZONALIZADA";"2008";2;NA;1543,4926787469
"2927";"SALDO";"ORIGINAL";"2008";2;NA;663,917525
"2928";"SALDO";"DESSAZONALIZADA";"2008";2;"TOTAL";1568,7185927909
"2929";"CORRENTE";"ORIGINAL";"2008";1;"TOTAL";25722,023979
"2930";"CORRENTE";"DESSAZONALIZADA";"2008";1;NA;29479,9325093733
"2931";"CORRENTE";"ORIGINAL";"2008";1;NA;25722,023979
"2932";"CORRENTE";"DESSAZONALIZADA";"2008";1;"TOTAL";29475,6897427137
"2933";"EXP";"ORIGINAL";"2008";1;"TOTAL";13234,232944
"2934";"EXP";"DESSAZONALIZADA";"2008";1;NA;15887,8064165473
"2935";"EXP";"ORIGINAL";"2008";1;NA;13234,232944
"2936";"EXP";"DESSAZONALIZADA";"2008";1;"TOTAL";15889,8617897826
"2937";"IMP";"ORIGINAL";"2008";1;"TOTAL";12487,791035
"2938";"IMP";"DESSAZONALIZADA";"2008";1;NA;13592,126092826
"2939";"IMP";"ORIGINAL";"2008";1;NA;12487,791035
"2940";"IMP";"DESSAZONALIZADA";"2008";1;"TOTAL";13585,8279529311
"2941";"SALDO";"ORIGINAL";"2008";1;"TOTAL";746,441909
"2942";"SALDO";"DESSAZONALIZADA";"2008";1;NA;2295,6803237213
"2943";"SALDO";"ORIGINAL";"2008";1;NA;746,441909
"2944";"SALDO";"DESSAZONALIZADA";"2008";1;"TOTAL";2304,0338368515
"2945";"CORRENTE";"ORIGINAL";"2007";12;NA;24950,794729
"2946";"CORRENTE";"DESSAZONALIZADA";"2007";12;"TOTAL";28014,0316202593
"2947";"CORRENTE";"ORIGINAL";"2007";12;"TOTAL";24950,794729
"2948";"CORRENTE";"DESSAZONALIZADA";"2007";12;NA;27986,3204282895
"2949";"EXP";"ORIGINAL";"2007";12;NA;14215,095053
"2950";"EXP";"DESSAZONALIZADA";"2007";12;"TOTAL";15210,5180120167
"2951";"EXP";"ORIGINAL";"2007";12;"TOTAL";14215,095053
"2952";"EXP";"DESSAZONALIZADA";"2007";12;NA;15229,3557212612
"2953";"IMP";"ORIGINAL";"2007";12;NA;10735,699676
"2954";"IMP";"DESSAZONALIZADA";"2007";12;"TOTAL";12803,5136082426
"2955";"IMP";"ORIGINAL";"2007";12;"TOTAL";10735,699676
"2956";"IMP";"DESSAZONALIZADA";"2007";12;NA;12756,9647070283
"2957";"SALDO";"ORIGINAL";"2007";12;NA;3479,395377
"2958";"SALDO";"DESSAZONALIZADA";"2007";12;"TOTAL";2407,0044037741
"2959";"SALDO";"ORIGINAL";"2007";12;"TOTAL";3479,395377
"2960";"SALDO";"DESSAZONALIZADA";"2007";12;NA;2472,3910142329
"2961";"CORRENTE";"ORIGINAL";"2007";11;NA;26177,158521
"2962";"CORRENTE";"DESSAZONALIZADA";"2007";11;"TOTAL";27142,0186749286
"2963";"CORRENTE";"ORIGINAL";"2007";11;"TOTAL";26177,158521
"2964";"CORRENTE";"DESSAZONALIZADA";"2007";11;NA;27132,9276324627
"2965";"EXP";"ORIGINAL";"2007";11;NA;14001,345906
"2966";"EXP";"DESSAZONALIZADA";"2007";11;"TOTAL";14915,2610309724
"2967";"EXP";"ORIGINAL";"2007";11;"TOTAL";14001,345906
"2968";"EXP";"DESSAZONALIZADA";"2007";11;NA;14917,3998110895
"2969";"IMP";"ORIGINAL";"2007";11;NA;12175,812615
"2970";"IMP";"DESSAZONALIZADA";"2007";11;"TOTAL";12226,7576439562
"2971";"IMP";"ORIGINAL";"2007";11;"TOTAL";12175,812615
"2972";"IMP";"DESSAZONALIZADA";"2007";11;NA;12215,5278213732
"2973";"SALDO";"ORIGINAL";"2007";11;NA;1825,533291
"2974";"SALDO";"DESSAZONALIZADA";"2007";11;"TOTAL";2688,5033870162
"2975";"SALDO";"ORIGINAL";"2007";11;"TOTAL";1825,533291
"2976";"SALDO";"DESSAZONALIZADA";"2007";11;NA;2701,8719897163
"2977";"CORRENTE";"ORIGINAL";"2007";10;NA;28225,917806
"2978";"CORRENTE";"DESSAZONALIZADA";"2007";10;"TOTAL";25474,5630595104
"2979";"CORRENTE";"ORIGINAL";"2007";10;"TOTAL";28225,917806
"2980";"CORRENTE";"DESSAZONALIZADA";"2007";10;NA;25465,066194353
"2981";"EXP";"ORIGINAL";"2007";10;NA;15744,759674
"2982";"EXP";"DESSAZONALIZADA";"2007";10;"TOTAL";14314,4013455819
"2983";"EXP";"ORIGINAL";"2007";10;"TOTAL";15744,759674
"2984";"EXP";"DESSAZONALIZADA";"2007";10;NA;14306,3641956014
"2985";"IMP";"ORIGINAL";"2007";10;NA;12481,158132
"2986";"IMP";"DESSAZONALIZADA";"2007";10;"TOTAL";11160,1617139285
"2987";"IMP";"ORIGINAL";"2007";10;"TOTAL";12481,158132
"2988";"IMP";"DESSAZONALIZADA";"2007";10;NA;11158,7019987516
"2989";"SALDO";"ORIGINAL";"2007";10;NA;3263,601542
"2990";"SALDO";"DESSAZONALIZADA";"2007";10;"TOTAL";3154,2396316534
"2991";"SALDO";"ORIGINAL";"2007";10;"TOTAL";3263,601542
"2992";"SALDO";"DESSAZONALIZADA";"2007";10;NA;3147,6621968498
"2993";"CORRENTE";"ORIGINAL";"2007";9;NA;24327,026469
"2994";"CORRENTE";"DESSAZONALIZADA";"2007";9;"TOTAL";24979,0061916457
"2995";"CORRENTE";"ORIGINAL";"2007";9;"TOTAL";24426,184777
"2996";"CORRENTE";"DESSAZONALIZADA";"2007";9;NA;24848,6249724321
"2997";"EXP";"ORIGINAL";"2007";9;NA;13494,083422
"2998";"EXP";"DESSAZONALIZADA";"2007";9;"TOTAL";13760,9219005111
"2999";"EXP";"ORIGINAL";"2007";9;"TOTAL";13593,24173
"3000";"EXP";"DESSAZONALIZADA";"2007";9;NA;13678,8309853061
"3001";"IMP";"ORIGINAL";"2007";9;NA;10832,943047
"3002";"IMP";"DESSAZONALIZADA";"2007";9;"TOTAL";11218,0842911346
"3003";"IMP";"ORIGINAL";"2007";9;"TOTAL";10832,943047
"3004";"IMP";"DESSAZONALIZADA";"2007";9;NA;11169,793987126
"3005";"SALDO";"ORIGINAL";"2007";9;NA;2661,140375
"3006";"SALDO";"DESSAZONALIZADA";"2007";9;"TOTAL";2542,8376093765
"3007";"SALDO";"ORIGINAL";"2007";9;"TOTAL";2760,298683
"3008";"SALDO";"DESSAZONALIZADA";"2007";9;NA;2509,0369981801
"3009";"CORRENTE";"ORIGINAL";"2007";8;NA;26777,162418
"3010";"CORRENTE";"DESSAZONALIZADA";"2007";8;"TOTAL";24002,4002064188
"3011";"CORRENTE";"ORIGINAL";"2007";8;"TOTAL";26777,162418
"3012";"CORRENTE";"DESSAZONALIZADA";"2007";8;NA;23905,637734854
"3013";"EXP";"ORIGINAL";"2007";8;NA;15093,709639
"3014";"EXP";"DESSAZONALIZADA";"2007";8;"TOTAL";13354,9452049662
"3015";"EXP";"ORIGINAL";"2007";8;"TOTAL";15093,709639
"3016";"EXP";"DESSAZONALIZADA";"2007";8;NA;13352,0826603392
"3017";"IMP";"ORIGINAL";"2007";8;NA;11683,452779
"3018";"IMP";"DESSAZONALIZADA";"2007";8;"TOTAL";10647,4550014526
"3019";"IMP";"ORIGINAL";"2007";8;"TOTAL";11683,452779
"3020";"IMP";"DESSAZONALIZADA";"2007";8;NA;10553,5550745148
"3021";"SALDO";"ORIGINAL";"2007";8;NA;3410,25686
"3022";"SALDO";"DESSAZONALIZADA";"2007";8;"TOTAL";2707,4902035136
"3023";"SALDO";"ORIGINAL";"2007";8;"TOTAL";3410,25686
"3024";"SALDO";"DESSAZONALIZADA";"2007";8;NA;2798,5275858244
"3025";"CORRENTE";"ORIGINAL";"2007";7;NA;24983,44777
"3026";"CORRENTE";"DESSAZONALIZADA";"2007";7;"TOTAL";23789,9611466306
"3027";"CORRENTE";"ORIGINAL";"2007";7;"TOTAL";24983,44777
"3028";"CORRENTE";"DESSAZONALIZADA";"2007";7;NA;23773,7733163543
"3029";"EXP";"ORIGINAL";"2007";7;NA;14086,693575
"3030";"EXP";"DESSAZONALIZADA";"2007";7;"TOTAL";13210,9676498207
"3031";"EXP";"ORIGINAL";"2007";7;"TOTAL";14086,693575
"3032";"EXP";"DESSAZONALIZADA";"2007";7;NA;13205,1244610513
"3033";"IMP";"ORIGINAL";"2007";7;NA;10896,754195
"3034";"IMP";"DESSAZONALIZADA";"2007";7;"TOTAL";10578,9934968099
"3035";"IMP";"ORIGINAL";"2007";7;"TOTAL";10896,754195
"3036";"IMP";"DESSAZONALIZADA";"2007";7;NA;10568,648855303
"3037";"SALDO";"ORIGINAL";"2007";7;NA;3189,93938
"3038";"SALDO";"DESSAZONALIZADA";"2007";7;"TOTAL";2631,9741530108
"3039";"SALDO";"ORIGINAL";"2007";7;"TOTAL";3189,93938
"3040";"SALDO";"DESSAZONALIZADA";"2007";7;NA;2636,4756057483
"3041";"CORRENTE";"ORIGINAL";"2007";6;NA;22504,746584
"3042";"CORRENTE";"DESSAZONALIZADA";"2007";6;"TOTAL";23947,71510192
"3043";"CORRENTE";"ORIGINAL";"2007";6;"TOTAL";22505,165669
"3044";"CORRENTE";"DESSAZONALIZADA";"2007";6;NA;23939,9636325431
"3045";"EXP";"ORIGINAL";"2007";6;NA;13087,980628
"3046";"EXP";"DESSAZONALIZADA";"2007";6;"TOTAL";13749,2733930134
"3047";"EXP";"ORIGINAL";"2007";6;"TOTAL";13087,980628
"3048";"EXP";"DESSAZONALIZADA";"2007";6;NA;13746,1529063119
"3049";"IMP";"ORIGINAL";"2007";6;NA;9416,765956
"3050";"IMP";"DESSAZONALIZADA";"2007";6;"TOTAL";10198,4417089066
"3051";"IMP";"ORIGINAL";"2007";6;"TOTAL";9417,185041
"3052";"IMP";"DESSAZONALIZADA";"2007";6;NA;10193,8107262312
"3053";"SALDO";"ORIGINAL";"2007";6;NA;3671,214672
"3054";"SALDO";"DESSAZONALIZADA";"2007";6;"TOTAL";3550,8316841068
"3055";"SALDO";"ORIGINAL";"2007";6;"TOTAL";3670,795587
"3056";"SALDO";"DESSAZONALIZADA";"2007";6;NA;3552,3421800807
"3057";"CORRENTE";"ORIGINAL";"2007";5;NA;23532,029025
"3058";"CORRENTE";"DESSAZONALIZADA";"2007";5;"TOTAL";23310,7811587295
"3059";"CORRENTE";"ORIGINAL";"2007";5;"TOTAL";23532,029025
"3060";"CORRENTE";"DESSAZONALIZADA";"2007";5;NA;23300,5793477868
"3061";"EXP";"ORIGINAL";"2007";5;NA;13627,574398
"3062";"EXP";"DESSAZONALIZADA";"2007";5;"TOTAL";13396,0474387463
"3063";"EXP";"ORIGINAL";"2007";5;"TOTAL";13627,574398
"3064";"EXP";"DESSAZONALIZADA";"2007";5;NA;13389,8171697335
"3065";"IMP";"ORIGINAL";"2007";5;NA;9904,454627
"3066";"IMP";"DESSAZONALIZADA";"2007";5;"TOTAL";9914,73371998322
"3067";"IMP";"ORIGINAL";"2007";5;"TOTAL";9904,454627
"3068";"IMP";"DESSAZONALIZADA";"2007";5;NA;9910,76217805332
"3069";"SALDO";"ORIGINAL";"2007";5;NA;3723,119771
"3070";"SALDO";"DESSAZONALIZADA";"2007";5;"TOTAL";3481,31371876308
"3071";"SALDO";"ORIGINAL";"2007";5;"TOTAL";3723,119771
"3072";"SALDO";"DESSAZONALIZADA";"2007";5;NA;3479,05499168018
"3073";"CORRENTE";"DESSAZONALIZADA";"2007";4;"TOTAL";22876,6317176543
"3074";"CORRENTE";"ORIGINAL";"2007";4;"TOTAL";20815,64383
"3075";"CORRENTE";"DESSAZONALIZADA";"2007";4;NA;22867,4209842374
"3076";"CORRENTE";"ORIGINAL";"2007";4;NA;20815,64383
"3077";"EXP";"DESSAZONALIZADA";"2007";4;"TOTAL";13321,8717356499
"3078";"EXP";"ORIGINAL";"2007";4;"TOTAL";12433,002581
"3079";"EXP";"DESSAZONALIZADA";"2007";4;NA;13326,5899932474
"3080";"EXP";"ORIGINAL";"2007";4;NA;12433,002581
"3081";"IMP";"DESSAZONALIZADA";"2007";4;"TOTAL";9554,75998200435
"3082";"IMP";"ORIGINAL";"2007";4;"TOTAL";8382,641249
"3083";"IMP";"DESSAZONALIZADA";"2007";4;NA;9540,83099099
"3084";"IMP";"ORIGINAL";"2007";4;NA;8382,641249
"3085";"SALDO";"DESSAZONALIZADA";"2007";4;"TOTAL";3767,11175364555
"3086";"SALDO";"ORIGINAL";"2007";4;"TOTAL";4050,361332
"3087";"SALDO";"DESSAZONALIZADA";"2007";4;NA;3785,7590022574
"3088";"SALDO";"ORIGINAL";"2007";4;NA;4050,361332
"3089";"CORRENTE";"DESSAZONALIZADA";"2007";3;"TOTAL";23075,9235120699
"3090";"CORRENTE";"ORIGINAL";"2007";3;"TOTAL";22486,842814
"3091";"CORRENTE";"DESSAZONALIZADA";"2007";3;NA;23065,2804006935
"3092";"CORRENTE";"ORIGINAL";"2007";3;NA;22486,842814
"3093";"EXP";"DESSAZONALIZADA";"2007";3;"TOTAL";13361,9741568861
"3094";"EXP";"ORIGINAL";"2007";3;"TOTAL";12858,871518
"3095";"EXP";"DESSAZONALIZADA";"2007";3;NA;13359,6543504635
"3096";"EXP";"ORIGINAL";"2007";3;NA;12858,871518
"3097";"IMP";"DESSAZONALIZADA";"2007";3;"TOTAL";9713,94935518375
"3098";"IMP";"ORIGINAL";"2007";3;"TOTAL";9627,971296
"3099";"IMP";"DESSAZONALIZADA";"2007";3;NA;9705,62605023003
"3100";"IMP";"ORIGINAL";"2007";3;NA;9627,971296
"3101";"SALDO";"DESSAZONALIZADA";"2007";3;"TOTAL";3648,02480170235
"3102";"SALDO";"ORIGINAL";"2007";3;"TOTAL";3230,900222
"3103";"SALDO";"DESSAZONALIZADA";"2007";3;NA;3654,02830023347
"3104";"SALDO";"ORIGINAL";"2007";3;NA;3230,900222
"3105";"CORRENTE";"DESSAZONALIZADA";"2007";2;"TOTAL";21853,632330406
"3106";"CORRENTE";"ORIGINAL";"2007";2;"TOTAL";17448,158582
"3107";"CORRENTE";"DESSAZONALIZADA";"2007";2;NA;21858,3345198498
