"";"TIPO";"TIPO_INDICE";"CO_ANO";"CO_MES";"CO_CGCE";"INDICE";"NO_CLASSIFICACAO";"NO_TIPO_CLASSIFICACAO";"NO_CGCE"
"6789";"IMP_DESSAZONALIZADA";"QUANTUM";1999;10;"CO_CGCE_N1_4";117,967265130977;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6790";"TERMOS_DE_TROCA";"PRECO";1999;10;"CO_CGCE_N1_2";76,9114625785337;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6791";"TERMOS_DE_TROCA";"PRECO";1999;10;"CO_CGCE_N1_1";67,1318877873468;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6792";"TERMOS_DE_TROCA";"PRECO";1999;10;"CO_CGCE_N1_3";90,7911123315503;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6793";"EXP";"PRECO";1999;9;"CO_CGCE_N1_2";69,889340581959;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6794";"EXP";"PRECO";1999;9;"CO_CGCE_N1_1";79,189807861505;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6795";"EXP";"PRECO";1999;9;"CO_CGCE_N1_3";85,355229017007;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6796";"EXP";"QUANTUM";1999;9;"CO_CGCE_N1_2";57,4575146032793;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6797";"EXP";"QUANTUM";1999;9;"CO_CGCE_N1_1";56,0054351432031;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6798";"EXP";"QUANTUM";1999;9;"CO_CGCE_N1_3";45,5112895985691;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6799";"EXP_DESSAZONALIZADA";"QUANTUM";1999;9;"CO_CGCE_N1_2";56,5028941153235;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6800";"EXP_DESSAZONALIZADA";"QUANTUM";1999;9;"CO_CGCE_N1_1";52,7273631204419;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6801";"EXP_DESSAZONALIZADA";"QUANTUM";1999;9;"CO_CGCE_N1_3";41,9946900425535;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6802";"IMP";"PRECO";1999;9;"CO_CGCE_N1_2";90,8497442410034;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6803";"IMP";"PRECO";1999;9;"CO_CGCE_N1_1";116,966210207953;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6804";"IMP";"PRECO";1999;9;"CO_CGCE_N1_3";89,8050014276374;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6805";"IMP";"PRECO";1999;9;"CO_CGCE_N1_4";30,9808818963998;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6806";"IMP";"QUANTUM";1999;9;"CO_CGCE_N1_2";63,9710152251866;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6807";"IMP";"QUANTUM";1999;9;"CO_CGCE_N1_1";61,2419083098121;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6808";"IMP";"QUANTUM";1999;9;"CO_CGCE_N1_3";62,4876275252962;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6809";"IMP";"QUANTUM";1999;9;"CO_CGCE_N1_4";115,309882798781;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6810";"IMP_DESSAZONALIZADA";"QUANTUM";1999;9;"CO_CGCE_N1_2";61,6145332764949;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6811";"IMP_DESSAZONALIZADA";"QUANTUM";1999;9;"CO_CGCE_N1_1";62,3003030198231;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6812";"IMP_DESSAZONALIZADA";"QUANTUM";1999;9;"CO_CGCE_N1_3";63,254537718448;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6813";"IMP_DESSAZONALIZADA";"QUANTUM";1999;9;"CO_CGCE_N1_4";114,758127396297;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6814";"TERMOS_DE_TROCA";"PRECO";1999;9;"CO_CGCE_N1_2";76,9284945883378;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6815";"TERMOS_DE_TROCA";"PRECO";1999;9;"CO_CGCE_N1_1";67,7031492434559;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6816";"TERMOS_DE_TROCA";"PRECO";1999;9;"CO_CGCE_N1_3";95,0450728357084;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6817";"EXP";"PRECO";1999;8;"CO_CGCE_N1_2";71,0618697108366;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6818";"EXP";"PRECO";1999;8;"CO_CGCE_N1_1";80,9759741368784;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6819";"EXP";"PRECO";1999;8;"CO_CGCE_N1_3";86,3198123482868;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6820";"EXP";"QUANTUM";1999;8;"CO_CGCE_N1_2";57,8205721431401;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6821";"EXP";"QUANTUM";1999;8;"CO_CGCE_N1_1";52,9803371638007;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6822";"EXP";"QUANTUM";1999;8;"CO_CGCE_N1_3";45,2486880252643;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6823";"EXP_DESSAZONALIZADA";"QUANTUM";1999;8;"CO_CGCE_N1_2";54,2443157494291;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6824";"EXP_DESSAZONALIZADA";"QUANTUM";1999;8;"CO_CGCE_N1_1";56,6067907605755;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6825";"EXP_DESSAZONALIZADA";"QUANTUM";1999;8;"CO_CGCE_N1_3";43,4647597623044;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6826";"IMP";"PRECO";1999;8;"CO_CGCE_N1_2";92,1867198952857;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6827";"IMP";"PRECO";1999;8;"CO_CGCE_N1_1";113,212040926342;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6828";"IMP";"PRECO";1999;8;"CO_CGCE_N1_3";97,1806196148227;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6829";"IMP";"PRECO";1999;8;"CO_CGCE_N1_4";29,549083880976;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6830";"IMP";"QUANTUM";1999;8;"CO_CGCE_N1_2";67,2095316604565;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6831";"IMP";"QUANTUM";1999;8;"CO_CGCE_N1_1";68,8192707283009;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6832";"IMP";"QUANTUM";1999;8;"CO_CGCE_N1_3";64,8955713225203;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6833";"IMP";"QUANTUM";1999;8;"CO_CGCE_N1_4";107,797069517871;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6834";"IMP_DESSAZONALIZADA";"QUANTUM";1999;8;"CO_CGCE_N1_2";60,9014036548953;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6835";"IMP_DESSAZONALIZADA";"QUANTUM";1999;8;"CO_CGCE_N1_1";69,1574158992455;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6836";"IMP_DESSAZONALIZADA";"QUANTUM";1999;8;"CO_CGCE_N1_3";67,7461369560077;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6837";"IMP_DESSAZONALIZADA";"QUANTUM";1999;8;"CO_CGCE_N1_4";118,749634378005;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6838";"TERMOS_DE_TROCA";"PRECO";1999;8;"CO_CGCE_N1_2";77,0847143618466;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6839";"TERMOS_DE_TROCA";"PRECO";1999;8;"CO_CGCE_N1_1";71,5259379429108;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6840";"TERMOS_DE_TROCA";"PRECO";1999;8;"CO_CGCE_N1_3";88,8241016474448;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6841";"EXP";"PRECO";1999;7;"CO_CGCE_N1_2";70,9575394001403;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6842";"EXP";"PRECO";1999;7;"CO_CGCE_N1_1";82,3195035323723;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6843";"EXP";"PRECO";1999;7;"CO_CGCE_N1_3";87,0521182119979;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6844";"EXP";"QUANTUM";1999;7;"CO_CGCE_N1_2";57,4137472958603;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6845";"EXP";"QUANTUM";1999;7;"CO_CGCE_N1_1";50,5133586177769;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6846";"EXP";"QUANTUM";1999;7;"CO_CGCE_N1_3";39,4873163402674;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6847";"EXP_DESSAZONALIZADA";"QUANTUM";1999;7;"CO_CGCE_N1_2";54,2697636826782;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6848";"EXP_DESSAZONALIZADA";"QUANTUM";1999;7;"CO_CGCE_N1_1";52,2236566891694;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6849";"EXP_DESSAZONALIZADA";"QUANTUM";1999;7;"CO_CGCE_N1_3";40,3477411602977;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6850";"IMP";"PRECO";1999;7;"CO_CGCE_N1_2";91,1705037858561;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6851";"IMP";"PRECO";1999;7;"CO_CGCE_N1_1";122,003140718673;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6852";"IMP";"PRECO";1999;7;"CO_CGCE_N1_3";94,424437409896;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6853";"IMP";"PRECO";1999;7;"CO_CGCE_N1_4";25,8914693367071;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6854";"IMP";"QUANTUM";1999;7;"CO_CGCE_N1_2";60,9905039243448;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6855";"IMP";"QUANTUM";1999;7;"CO_CGCE_N1_1";58,3717461370046;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6856";"IMP";"QUANTUM";1999;7;"CO_CGCE_N1_3";60,0182372776451;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6857";"IMP";"QUANTUM";1999;7;"CO_CGCE_N1_4";98,3119545471621;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6858";"IMP_DESSAZONALIZADA";"QUANTUM";1999;7;"CO_CGCE_N1_2";57,2732871633854;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6859";"IMP_DESSAZONALIZADA";"QUANTUM";1999;7;"CO_CGCE_N1_1";57,4704161371248;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6860";"IMP_DESSAZONALIZADA";"QUANTUM";1999;7;"CO_CGCE_N1_3";64,6257182428945;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6861";"IMP_DESSAZONALIZADA";"QUANTUM";1999;7;"CO_CGCE_N1_4";102,311450530818;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6862";"TERMOS_DE_TROCA";"PRECO";1999;7;"CO_CGCE_N1_2";77,8294913964799;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6863";"TERMOS_DE_TROCA";"PRECO";1999;7;"CO_CGCE_N1_1";67,4732658909106;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6864";"TERMOS_DE_TROCA";"PRECO";1999;7;"CO_CGCE_N1_3";92,1923610030156;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6865";"EXP";"PRECO";1999;6;"CO_CGCE_N1_2";69,8923741106493;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6866";"EXP";"PRECO";1999;6;"CO_CGCE_N1_1";80,9782818405592;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6867";"EXP";"PRECO";1999;6;"CO_CGCE_N1_3";90,3943454718327;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6868";"EXP";"QUANTUM";1999;6;"CO_CGCE_N1_2";60,0752197870974;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6869";"EXP";"QUANTUM";1999;6;"CO_CGCE_N1_1";60,2070963747358;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6870";"EXP";"QUANTUM";1999;6;"CO_CGCE_N1_3";40,8902596790834;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6871";"EXP_DESSAZONALIZADA";"QUANTUM";1999;6;"CO_CGCE_N1_2";56,2855553656588;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6872";"EXP_DESSAZONALIZADA";"QUANTUM";1999;6;"CO_CGCE_N1_1";55,3166790158331;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6873";"EXP_DESSAZONALIZADA";"QUANTUM";1999;6;"CO_CGCE_N1_3";40,7663875145592;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6874";"IMP";"PRECO";1999;6;"CO_CGCE_N1_2";92,5460622249065;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6875";"IMP";"PRECO";1999;6;"CO_CGCE_N1_1";115,167054002058;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6876";"IMP";"PRECO";1999;6;"CO_CGCE_N1_3";94,7292473934047;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6877";"IMP";"PRECO";1999;6;"CO_CGCE_N1_4";22,3588173425481;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6878";"IMP";"QUANTUM";1999;6;"CO_CGCE_N1_2";57,5973279595605;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6879";"IMP";"QUANTUM";1999;6;"CO_CGCE_N1_1";90,1586674776126;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6880";"IMP";"QUANTUM";1999;6;"CO_CGCE_N1_3";63,9116233662109;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6881";"IMP";"QUANTUM";1999;6;"CO_CGCE_N1_4";125,980375045585;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6882";"IMP_DESSAZONALIZADA";"QUANTUM";1999;6;"CO_CGCE_N1_2";58,3332671263333;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6883";"IMP_DESSAZONALIZADA";"QUANTUM";1999;6;"CO_CGCE_N1_1";95,8496129323423;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6884";"IMP_DESSAZONALIZADA";"QUANTUM";1999;6;"CO_CGCE_N1_3";71,9311529812444;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6885";"IMP_DESSAZONALIZADA";"QUANTUM";1999;6;"CO_CGCE_N1_4";123,599170710094;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6886";"TERMOS_DE_TROCA";"PRECO";1999;6;"CO_CGCE_N1_2";75,5217158141165;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6887";"TERMOS_DE_TROCA";"PRECO";1999;6;"CO_CGCE_N1_1";70,3137564316892;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6888";"TERMOS_DE_TROCA";"PRECO";1999;6;"CO_CGCE_N1_3";95,4239033446878;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6889";"EXP";"PRECO";1999;5;"CO_CGCE_N1_2";70,6293113457661;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6890";"EXP";"PRECO";1999;5;"CO_CGCE_N1_1";83,1162792491576;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6891";"EXP";"PRECO";1999;5;"CO_CGCE_N1_3";89,1369014337631;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6892";"EXP";"QUANTUM";1999;5;"CO_CGCE_N1_2";63,5051517556051;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6893";"EXP";"QUANTUM";1999;5;"CO_CGCE_N1_1";48,2956971194549;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6894";"EXP";"QUANTUM";1999;5;"CO_CGCE_N1_3";39,9911354644886;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6895";"EXP_DESSAZONALIZADA";"QUANTUM";1999;5;"CO_CGCE_N1_2";58,5626426318629;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6896";"EXP_DESSAZONALIZADA";"QUANTUM";1999;5;"CO_CGCE_N1_1";48,7142136178934;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6897";"EXP_DESSAZONALIZADA";"QUANTUM";1999;5;"CO_CGCE_N1_3";45,2654440372257;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6898";"IMP";"PRECO";1999;5;"CO_CGCE_N1_2";94,1702096355515;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6899";"IMP";"PRECO";1999;5;"CO_CGCE_N1_1";123,600424576186;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"6900";"IMP";"PRECO";1999;5;"CO_CGCE_N1_3";90,4332301109192;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"6901";"IMP";"PRECO";1999;5;"CO_CGCE_N1_4";23,5665884853811;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"6902";"IMP";"QUANTUM";1999;5;"CO_CGCE_N1_2";54,6364865491863;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"6903";"IMP";"QUANTUM";1999;5;"CO_CGCE_N1_1";63,5177199117715;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
